ID,Type,X,Y,Target,Key,ScrollY,Time
"30","mousemove","230","312","","","","1754828283830"
"30","mousemove","235","313","","","","1754828283846"
"30","mousemove","238","313","","","","1754828283862"
"30","mousemove","242","313","","","","1754828283879"
"30","mousemove","248","313","","","","1754828283896"
"30","mousemove","251","313","","","","1754828283913"
"30","mousemove","258","314","","","","1754828283930"
"30","mousemove","261","314","","","","1754828283946"
"30","mousemove","265","314","","","","1754828283963"
"30","mousemove","266","315","","","","1754828283979"
"30","mousemove","268","315","","","","1754828283997"
"30","mousemove","269","315","","","","1754828284013"
"30","mousemove","271","315","","","","1754828284029"
"30","mousemove","272","316","","","","1754828284056"
"30","mousemove","273","316","","","","1754828284070"
"30","mousemove","274","316","","","","1754828284113"
"30","mousemove","277","316","","","","1754828284129"
"30","mousemove","278","316","","","","1754828284148"
"30","mousemove","280","316","","","","1754828284196"
"30","mousemove","281","316","","","","1754828284213"
"30","mousemove","282","316","","","","1754828284231"
"30","mousemove","284","316","","","","1754828284246"
"30","mousemove","284","316","","","","1754828284296"
"30","mousemove","285","314","","","","1754828284367"
"30","mousemove","285","314","","","","1754828284379"
"30","mousemove","285","312","","","","1754828284396"
"30","mousemove","286","312","","","","1754828284446"
"30","click","286","312","INPUT","","","1754828284953"
"30","mousemove","282","315","","","","1754828285157"
"30","mousemove","275","320","","","","1754828285163"
"30","mousemove","262","330","","","","1754828285180"
"30","mousemove","246","342","","","","1754828285199"
"30","mousemove","241","346","","","","1754828285213"
"30","mousemove","227","353","","","","1754828285229"
"30","mousemove","217","359","","","","1754828285246"
"30","mousemove","205","365","","","","1754828285263"
"30","mousemove","200","367","","","","1754828285281"
"30","mousemove","197","369","","","","1754828285296"
"30","mousemove","194","371","","","","1754828285313"
"30","mousemove","192","373","","","","1754828285329"
"30","mousemove","191","373","","","","1754828285346"
"30","mousemove","188","373","","","","1754828285363"
"30","mousemove","187","374","","","","1754828285379"
"30","mousemove","186","374","","","","1754828285396"
"30","mousemove","184","375","","","","1754828285413"
"30","mousemove","182","376","","","","1754828285429"
"30","mousemove","180","376","","","","1754828285446"
"30","mousemove","179","377","","","","1754828285463"
"30","mousemove","178","377","","","","1754828285480"
"30","mousemove","175","377","","","","1754828285496"
"30","mousemove","174","377","","","","1754828285513"
"30","mousemove","172","377","","","","1754828285531"
"30","mousemove","171","377","","","","1754828285546"
"30","mousemove","169","377","","","","1754828285563"
"30","mousemove","168","377","","","","1754828285580"
"30","mousemove","167","376","","","","1754828285601"
"30","mousemove","165","375","","","","1754828285615"
"30","mousemove","165","374","","","","1754828285629"
"30","mousemove","163","374","","","","1754828285679"
"30","mousemove","162","374","","","","1754828285696"
"30","mousemove","161","374","","","","1754828285714"
"30","mousemove","160","374","","","","1754828285735"
"30","mousemove","160","373","","","","1754828285780"
"30","mousemove","159","373","","","","1754828285796"
"30","mousemove","158","373","","","","1754828285826"
"30","mousemove","156","373","","","","1754828285863"
"30","click","156","373","INPUT","","","1754828286434"
"30","mousemove","156","367","","","","1754828287385"
"30","mousemove","156","361","","","","1754828287396"
"30","mousemove","157","350","","","","1754828287413"
"30","mousemove","158","339","","","","1754828287430"
"30","mousemove","158","332","","","","1754828287446"
"30","mousemove","159","324","","","","1754828287463"
"30","mousemove","161","310","","","","1754828287479"
"30","mousemove","162","300","","","","1754828287496"
"30","mousemove","162","288","","","","1754828287513"
"30","mousemove","162","285","","","","1754828287530"
"30","mousemove","162","281","","","","1754828287546"
"30","mousemove","162","279","","","","1754828287563"
"30","mousemove","162","278","","","","1754828287579"
"30","mousemove","162","277","","","","1754828287596"
"30","mousemove","162","275","","","","1754828287618"
"30","mousemove","162","274","","","","1754828287629"
"30","mousemove","165","268","","","","1754828287646"
"30","mousemove","167","260","","","","1754828287663"
"30","mousemove","167","252","","","","1754828287680"
"30","mousemove","167","247","","","","1754828287697"
"30","mousemove","167","245","","","","1754828287717"
"30","mousemove","165","245","","","","1754828287780"
"30","mousemove","164","245","","","","1754828287831"
"30","mousemove","164","245","","","","1754828287846"
"30","mousemove","162","245","","","","1754828287863"
"30","mousemove","160","246","","","","1754828287879"
"30","mousemove","158","249","","","","1754828287896"
"30","mousemove","158","250","","","","1754828287913"
"30","mousemove","157","251","","","","1754828287929"
"30","mousemove","157","252","","","","1754828287946"
"30","mousemove","157","253","","","","1754828287963"
"30","mousemove","156","254","","","","1754828288063"
"30","mousemove","160","254","","","","1754828291359"
"30","mousemove","165","254","","","","1754828291366"
"30","mousemove","178","254","","","","1754828291380"
"30","mousemove","190","253","","","","1754828291396"
"30","mousemove","215","252","","","","1754828291413"
"30","mousemove","227","252","","","","1754828291430"
"30","mousemove","242","252","","","","1754828291446"
"30","mousemove","263","252","","","","1754828291463"
"30","mousemove","274","252","","","","1754828291480"
"30","mousemove","283","252","","","","1754828291497"
"30","mousemove","288","252","","","","1754828291513"
"30","mousemove","306","252","","","","1754828291530"
"30","mousemove","314","254","","","","1754828291546"
"30","mousemove","327","255","","","","1754828291563"
"30","mousemove","335","255","","","","1754828291580"
"30","mousemove","346","256","","","","1754828291596"
"30","mousemove","355","256","","","","1754828291613"
"30","mousemove","358","257","","","","1754828291630"
"30","mousemove","372","257","","","","1754828291646"
"30","mousemove","377","257","","","","1754828291663"
"30","mousemove","381","257","","","","1754828291680"
"30","mousemove","383","258","","","","1754828291697"
"30","mousemove","384","258","","","","1754828291713"
"30","mousemove","384","258","","","","1754828291731"
"30","mousemove","383","259","","","","1754828291922"
"30","mousemove","382","259","","","","1754828291930"
"30","mousemove","381","259","","","","1754828291947"
"30","mousemove","378","259","","","","1754828291963"
"30","mousemove","374","259","","","","1754828291980"
"30","mousemove","370","259","","","","1754828291997"
"30","mousemove","368","259","","","","1754828292013"
"30","mousemove","367","259","","","","1754828292030"
"30","mousemove","364","259","","","","1754828292047"
"30","mousemove","362","259","","","","1754828292063"
"30","mousemove","361","259","","","","1754828292080"
"30","mousemove","360","259","","","","1754828292096"
"30","mousemove","359","259","","","","1754828292157"
"30","mousemove","355","259","","","","1754828292638"
"30","mousemove","351","259","","","","1754828292646"
"30","mousemove","335","259","","","","1754828292663"
"30","mousemove","324","258","","","","1754828292680"
"30","mousemove","311","258","","","","1754828292696"
"30","mousemove","290","258","","","","1754828292713"
"30","mousemove","279","258","","","","1754828292731"
"30","mousemove","258","258","","","","1754828292746"
"30","mousemove","245","258","","","","1754828292763"
"30","mousemove","234","258","","","","1754828292780"
"30","mousemove","219","258","","","","1754828292796"
"30","mousemove","208","258","","","","1754828292813"
"30","mousemove","198","258","","","","1754828292830"
"30","mousemove","185","258","","","","1754828292846"
"30","mousemove","181","258","","","","1754828292863"
"30","mousemove","176","258","","","","1754828292880"
"30","mousemove","170","258","","","","1754828292896"
"30","mousemove","167","258","","","","1754828292913"
"30","mousemove","162","258","","","","1754828292930"
"30","mousemove","161","258","","","","1754828292947"
"30","mousemove","159","258","","","","1754828292963"
"30","mousemove","157","258","","","","1754828292980"
"30","mousemove","155","258","","","","1754828292996"
"30","mousemove","155","258","","","","1754828293013"
"30","mousemove","154","258","","","","1754828293030"
"30","click","154","258","INPUT","","","1754828293643"
"30","mousemove","154","254","","","","1754828294291"
"30","mousemove","155","248","","","","1754828294298"
"30","mousemove","156","241","","","","1754828294313"
"30","mousemove","156","234","","","","1754828294331"
"30","mousemove","157","230","","","","1754828294346"
"30","mousemove","157","225","","","","1754828294363"
"30","mousemove","157","224","","","","1754828294380"
"30","mousemove","157","222","","","","1754828294397"
"30","mousemove","157","220","","","","1754828294413"
"30","mousemove","157","219","","","","1754828294511"
"30","mousemove","157","218","","","","1754828294516"
"30","mousemove","157","217","","","","1754828294530"
"30","mousemove","157","216","","","","1754828294680"
"30","mousemove","157","214","","","","1754828294696"
"30","mousemove","157","212","","","","1754828294713"
"30","mousemove","157","209","","","","1754828294730"
"30","mousemove","157","208","","","","1754828294747"
"30","mousemove","157","207","","","","1754828294772"
"30","mousemove","158","207","","","","1754828294921"
"30","mousemove","161","207","","","","1754828294930"
"30","mousemove","170","207","","","","1754828294947"
"30","mousemove","191","207","","","","1754828294963"
"30","mousemove","209","207","","","","1754828294980"
"30","mousemove","238","205","","","","1754828294997"
"30","mousemove","256","202","","","","1754828295013"
"30","mousemove","275","200","","","","1754828295030"
"30","mousemove","295","198","","","","1754828295047"
"30","mousemove","306","198","","","","1754828295063"
"30","mousemove","314","198","","","","1754828295080"
"30","mousemove","321","198","","","","1754828295096"
"30","mousemove","324","198","","","","1754828295113"
"30","mousemove","325","198","","","","1754828295130"
"30","mousemove","328","198","","","","1754828295147"
"30","mousemove","330","198","","","","1754828295196"
"30","mousemove","330","198","","","","1754828295214"
"30","mousemove","330","200","","","","1754828295263"
"30","mousemove","330","201","","","","1754828295292"
"30","mousemove","330","202","","","","1754828295306"
"30","mousemove","329","202","","","","1754828295314"
"30","mousemove","325","204","","","","1754828295330"
"30","mousemove","322","205","","","","1754828295347"
"30","mousemove","316","209","","","","1754828295363"
"30","mousemove","313","210","","","","1754828295380"
"30","mousemove","309","211","","","","1754828295398"
"30","mousemove","307","211","","","","1754828295414"
"30","mousemove","305","211","","","","1754828295430"
"30","mousemove","303","211","","","","1754828295447"
"30","mousemove","301","211","","","","1754828295463"
"30","mousemove","300","211","","","","1754828295480"
"30","mousemove","299","212","","","","1754828295497"
"30","mousemove","297","212","","","","1754828295547"
"30","mousemove","296","213","","","","1754828295565"
"30","mousemove","295","214","","","","1754828295580"
"30","mousemove","293","214","","","","1754828295597"
"30","mousemove","291","216","","","","1754828295613"
"30","mousemove","290","216","","","","1754828295630"
"30","mousemove","289","217","","","","1754828295647"
"30","mousemove","288","217","","","","1754828295664"
"30","mousemove","288","218","","","","1754828295688"
"30","mousemove","287","218","","","","1754828295730"
"30","click","287","218","INPUT","","","1754828296213"
"30","mousemove","286","220","","","","1754828296548"
"30","mousemove","285","225","","","","1754828296563"
"30","mousemove","285","230","","","","1754828296580"
"30","mousemove","284","236","","","","1754828296598"
"30","mousemove","283","243","","","","1754828296613"
"30","mousemove","283","247","","","","1754828296630"
"30","mousemove","283","251","","","","1754828296647"
"30","mousemove","283","255","","","","1754828296663"
"30","mousemove","283","259","","","","1754828296680"
"30","mousemove","283","263","","","","1754828296697"
"30","mousemove","283","267","","","","1754828296713"
"30","mousemove","283","270","","","","1754828296730"
"30","mousemove","283","275","","","","1754828296747"
"30","mousemove","283","277","","","","1754828296763"
"30","mousemove","283","278","","","","1754828296780"
"30","mousemove","283","281","","","","1754828296797"
"30","mousemove","283","282","","","","1754828296813"
"30","mousemove","283","283","","","","1754828296830"
"30","mousemove","283","286","","","","1754828296847"
"30","mousemove","283","287","","","","1754828296864"
"30","mousemove","283","288","","","","1754828296880"
"30","mousemove","283","291","","","","1754828296897"
"30","mousemove","283","292","","","","1754828296913"
"30","mousemove","283","291","","","","1754828297811"
"30","mousemove","283","290","","","","1754828297828"
"30","mousemove","283","289","","","","1754828297841"
"30","mousemove","283","288","","","","1754828297853"
"30","mousemove","283","287","","","","1754828297864"
"30","mousemove","283","284","","","","1754828297880"
"30","mousemove","284","276","","","","1754828297897"
"30","mousemove","284","273","","","","1754828297913"
"30","mousemove","284","272","","","","1754828297930"
"30","mousemove","284","270","","","","1754828297947"
"30","mousemove","284","269","","","","1754828297963"
"30","click","284","269","INPUT","","","1754828298537"
"30","mousemove","280","271","","","","1754828299202"
"30","mousemove","274","274","","","","1754828299214"
"30","mousemove","251","283","","","","1754828299230"
"30","mousemove","239","287","","","","1754828299247"
"30","mousemove","227","292","","","","1754828299264"
"30","mousemove","215","298","","","","1754828299280"
"30","mousemove","207","303","","","","1754828299297"
"30","mousemove","201","307","","","","1754828299313"
"30","mousemove","197","310","","","","1754828299330"
"30","mousemove","194","311","","","","1754828299347"
"30","mousemove","191","313","","","","1754828299363"
"30","mousemove","190","314","","","","1754828299380"
"30","mousemove","187","317","","","","1754828299398"
"30","mousemove","185","318","","","","1754828299413"
"30","mousemove","184","320","","","","1754828299430"
"30","mousemove","182","321","","","","1754828299447"
"30","mousemove","181","321","","","","1754828299463"
"30","mousemove","179","321","","","","1754828299480"
"30","mousemove","178","321","","","","1754828299497"
"30","mousemove","177","321","","","","1754828299515"
"30","mousemove","175","321","","","","1754828299531"
"30","mousemove","174","321","","","","1754828299552"
"30","mousemove","174","321","","","","1754828299564"
"30","mousemove","172","321","","","","1754828299580"
"30","mousemove","171","321","","","","1754828299597"
"30","mousemove","170","321","","","","1754828299614"
"30","mousemove","169","321","","","","1754828299630"
"30","mousemove","167","321","","","","1754828299647"
"30","mousemove","166","321","","","","1754828299697"
"30","mousemove","165","320","","","","1754828299747"
"30","mousemove","162","319","","","","1754828299763"
"30","mousemove","161","318","","","","1754828299786"
"30","mousemove","161","317","","","","1754828300802"
"30","mousemove","160","317","","","","1754828300816"
"30","mousemove","159","316","","","","1754828300863"
"30","mousemove","158","316","","","","1754828300880"
"30","mousemove","157","314","","","","1754828300930"
"30","mousemove","155","313","","","","1754828300985"
"30","click","155","313","INPUT","","","1754828301545"
"30","mousemove","155","314","","","","1754828302170"
"30","mousemove","155","316","","","","1754828302180"
"30","mousemove","156","318","","","","1754828302197"
"30","mousemove","158","324","","","","1754828302214"
"30","mousemove","160","328","","","","1754828302231"
"30","mousemove","161","331","","","","1754828302247"
"30","mousemove","167","337","","","","1754828302264"
"30","mousemove","174","340","","","","1754828302280"
"30","mousemove","187","347","","","","1754828302297"
"30","mousemove","194","349","","","","1754828302314"
"30","mousemove","200","351","","","","1754828302330"
"30","mousemove","207","354","","","","1754828302347"
"30","mousemove","210","356","","","","1754828302363"
"30","mousemove","211","357","","","","1754828302380"
"30","mousemove","213","359","","","","1754828302397"
"30","mousemove","215","361","","","","1754828302414"
"30","mousemove","217","362","","","","1754828302430"
"30","mousemove","217","362","","","","1754828302451"
"30","mousemove","217","363","","","","1754828302529"
"30","mousemove","217","364","","","","1754828302548"
"30","mousemove","217","365","","","","1754828302565"
"30","mousemove","217","367","","","","1754828302580"
"30","mousemove","216","367","","","","1754828302597"
"30","mousemove","214","367","","","","1754828302614"
"30","mousemove","212","367","","","","1754828302630"
"30","mousemove","211","367","","","","1754828302647"
"30","mousemove","209","367","","","","1754828302663"
"30","mousemove","206","367","","","","1754828302680"
"30","mousemove","203","367","","","","1754828302697"
"30","mousemove","198","367","","","","1754828302714"
"30","mousemove","195","367","","","","1754828302731"
"30","mousemove","190","367","","","","1754828302748"
"30","mousemove","188","367","","","","1754828302764"
"30","mousemove","187","367","","","","1754828302782"
"30","mousemove","185","367","","","","1754828302797"
"30","mousemove","183","367","","","","1754828302814"
"30","mousemove","182","367","","","","1754828302830"
"30","mousemove","181","367","","","","1754828302847"
"30","mousemove","180","367","","","","1754828302875"
"30","mousemove","179","367","","","","1754828302889"
"30","mousemove","178","367","","","","1754828302903"
"30","mousemove","177","367","","","","1754828302917"
"30","mousemove","176","367","","","","1754828302931"
"30","mousemove","174","367","","","","1754828302947"
"30","mousemove","172","368","","","","1754828302964"
"30","mousemove","171","368","","","","1754828302981"
"30","mousemove","169","368","","","","1754828302997"
"30","mousemove","168","368","","","","1754828303014"
"30","mousemove","167","368","","","","1754828303030"
"30","mousemove","166","368","","","","1754828303047"
"30","mousemove","165","369","","","","1754828303097"
"30","mousemove","165","370","","","","1754828303114"
"30","mousemove","164","370","","","","1754828303164"
"30","mousemove","162","370","","","","1754828303215"
"30","mousemove","162","371","","","","1754828303236"
"30","mousemove","161","371","","","","1754828303247"
"30","mousemove","160","371","","","","1754828303264"
"30","mousemove","159","371","","","","1754828303314"
"30","mousemove","158","371","","","","1754828303331"
"30","mousemove","157","371","","","","1754828303347"
"30","mousemove","156","371","","","","1754828303397"
"30","click","156","371","INPUT","","","1754828303923"
"30","mousemove","158","373","","","","1754828304231"
"30","mousemove","167","381","","","","1754828304247"
"30","mousemove","176","387","","","","1754828304264"
"30","mousemove","189","398","","","","1754828304280"
"30","mousemove","198","404","","","","1754828304297"
"30","mousemove","208","409","","","","1754828304314"
"30","mousemove","214","413","","","","1754828304330"
"30","mousemove","219","415","","","","1754828304347"
"30","mousemove","227","418","","","","1754828304364"
"30","mousemove","235","421","","","","1754828304381"
"30","mousemove","244","422","","","","1754828304397"
"30","mousemove","253","425","","","","1754828304414"
"30","mousemove","259","427","","","","1754828304430"
"30","mousemove","263","427","","","","1754828304447"
"30","mousemove","268","427","","","","1754828304464"
"30","mousemove","271","427","","","","1754828304480"
"30","mousemove","276","427","","","","1754828304497"
"30","mousemove","277","427","","","","1754828304514"
"30","mousemove","281","427","","","","1754828304534"
"30","mousemove","283","427","","","","1754828304547"
"30","mousemove","284","427","","","","1754828304564"
"30","mousemove","286","427","","","","1754828304581"
"30","mousemove","287","427","","","","1754828304597"
"30","mousemove","290","427","","","","1754828304614"
"30","mousemove","292","427","","","","1754828304630"
"30","mousemove","296","427","","","","1754828304647"
"30","mousemove","298","427","","","","1754828304664"
"30","mousemove","300","427","","","","1754828304680"
"30","click","300","427","DIV","","","1754828305293"
"30","mousemove","299","427","","","","1754828305478"
"30","mousemove","297","427","","","","1754828305492"
"30","mousemove","293","427","","","","1754828305530"
"30","mousemove","292","427","","","","1754828305547"
"30","mousemove","290","427","","","","1754828305564"
"30","mousemove","289","427","","","","1754828305581"
"30","mousemove","287","427","","","","1754828305597"
"30","click","286","427","INPUT","","","1754828306134"
"30","mousemove","280","431","","","","1754828306347"
"30","mousemove","260","442","","","","1754828306364"
"30","mousemove","234","452","","","","1754828306380"
"30","mousemove","221","458","","","","1754828306397"
"30","mousemove","208","463","","","","1754828306414"
"30","mousemove","193","470","","","","1754828306431"
"30","mousemove","186","472","","","","1754828306448"
"30","mousemove","183","474","","","","1754828306464"
"30","mousemove","179","476","","","","1754828306480"
"30","mousemove","178","476","","","","1754828306497"
"30","mousemove","177","476","","","","1754828306514"
"30","mousemove","174","477","","","","1754828306530"
"30","mousemove","173","477","","","","1754828306547"
"30","mousemove","172","477","","","","1754828306577"
"30","mousemove","171","478","","","","1754828306592"
"30","mousemove","170","480","","","","1754828306613"
"30","mousemove","168","482","","","","1754828306647"
"30","mousemove","165","484","","","","1754828306664"
"30","mousemove","165","485","","","","1754828306680"
"30","mousemove","164","485","","","","1754828306697"
"30","mousemove","162","485","","","","1754828306714"
"30","mousemove","160","485","","","","1754828307513"
"30","mousemove","159","485","","","","1754828307517"
"30","mousemove","157","485","","","","1754828307531"
"30","mousemove","155","485","","","","1754828307547"
"30","mousemove","154","485","","","","1754828307564"
"30","mousemove","152","485","","","","1754828307581"
"30","mousemove","151","485","","","","1754828307597"
"30","click","151","485","INPUT","","","1754828308072"
"30","mousemove","164","485","","","","1754828308229"
"30","mousemove","195","485","","","","1754828308235"
"30","mousemove","222","485","","","","1754828308247"
"30","mousemove","334","485","","","","1754828308264"
"30","mousemove","419","490","","","","1754828308281"
"30","mousemove","497","497","","","","1754828308298"
"30","mousemove","528","501","","","","1754828308315"
"30","mousemove","594","511","","","","1754828308331"
"30","mousemove","603","511","","","","1754828308347"
"30","mousemove","608","512","","","","1754828308584"
"30","mousemove","625","516","","","","1754828308597"
"30","mousemove","640","520","","","","1754828308614"
"30","mousemove","652","527","","","","1754828308631"
"30","mousemove","667","536","","","","1754828308648"
"30","mousemove","672","539","","","","1754828308664"
"30","mousemove","678","545","","","","1754828308681"
"30","mousemove","680","548","","","","1754828308698"
"30","mousemove","681","552","","","","1754828308714"
"30","mousemove","684","554","","","","1754828308731"
"30","mousemove","684","555","","","","1754828308747"
"30","mousemove","684","556","","","","1754828308764"
"30","mousemove","684","559","","","","1754828308781"
"30","click","684","559","BUTTON","","","1754828309207"
"30","mousemove","677","552","","","","1754828309534"
"30","mousemove","637","509","","","","1754828309547"
"30","mousemove","582","446","","","","1754828309564"
"30","mousemove","538","385","","","","1754828309581"
"30","mousemove","485","301","","","","1754828309597"
"30","mousemove","458","249","","","","1754828309614"
"30","mousemove","435","205","","","","1754828309631"
"30","mousemove","420","173","","","","1754828309647"
"30","mousemove","414","164","","","","1754828309664"
"30","mousemove","411","160","","","","1754828309681"
"30","mousemove","409","159","","","","1754828309698"
"30","mousemove","408","157","","","","1754828309715"
"30","mousemove","404","152","","","","1754828309748"
"30","mousemove","402","147","","","","1754828309764"
"30","mousemove","400","144","","","","1754828309781"
"30","mousemove","398","141","","","","1754828309798"
"30","mousemove","397","141","","","","1754828309814"
"30","mousemove","374","196","","","","1754828310748"
"30","mousemove","334","290","","","","1754828310764"
"30","mousemove","320","325","","","","1754828310781"
"30","mousemove","301","367","","","","1754828310797"
"30","mousemove","292","387","","","","1754828310814"
"30","mousemove","279","414","","","","1754828310831"
"30","mousemove","272","424","","","","1754828310849"
"30","mousemove","270","430","","","","1754828310864"
"30","mousemove","267","437","","","","1754828310880"
"30","mousemove","265","441","","","","1754828310897"
"30","mousemove","264","444","","","","1754828310914"
"30","mousemove","261","448","","","","1754828310931"
"30","mousemove","260","450","","","","1754828310947"
"30","mousemove","260","451","","","","1754828310964"
"30","mousemove","258","453","","","","1754828310981"
"30","mousemove","257","453","","","","1754828310997"
"30","mousemove","255","453","","","","1754828311015"
"30","mousemove","254","453","","","","1754828311031"
"30","mousemove","252","453","","","","1754828311047"
"30","mousemove","250","452","","","","1754828311064"
"30","mousemove","249","450","","","","1754828311081"
"30","mousemove","248","448","","","","1754828311097"
"30","mousemove","245","441","","","","1754828311114"
"30","mousemove","243","439","","","","1754828311131"
"30","mousemove","242","438","","","","1754828311148"
"30","mousemove","241","437","","","","1754828311164"
"30","mousemove","239","437","","","","1754828311181"
"30","mousemove","269","437","","","","1754828311781"
"30","mousemove","342","433","","","","1754828311798"
"30","mousemove","395","430","","","","1754828311815"
"30","mousemove","438","428","","","","1754828311832"
"30","mousemove","488","430","","","","1754828311848"
"30","mousemove","511","431","","","","1754828311865"
"30","mousemove","527","434","","","","1754828311881"
"30","mousemove","537","435","","","","1754828311898"
"30","mousemove","548","437","","","","1754828311915"
"30","mousemove","552","437","","","","1754828311931"
"30","mousemove","556","438","","","","1754828311948"
"30","mousemove","557","438","","","","1754828311964"
"30","mousemove","559","438","","","","1754828311982"
"30","mousemove","561","439","","","","1754828311998"
"30","mousemove","562","439","","","","1754828312031"
"30","mousemove","564","439","","","","1754828312048"
"30","mousemove","565","439","","","","1754828312064"
"30","mousemove","570","437","","","","1754828312081"
"30","mousemove","574","434","","","","1754828312097"
"30","mousemove","578","432","","","","1754828312114"
"30","mousemove","587","425","","","","1754828312131"
"30","mousemove","591","423","","","","1754828312147"
"30","mousemove","597","421","","","","1754828312164"
"30","mousemove","599","420","","","","1754828312181"
"30","mousemove","601","419","","","","1754828312197"
"30","mousemove","602","419","","","","1754828312214"
"30","mousemove","691","414","","","","1754828312865"
"30","mousemove","764","412","","","","1754828312881"
"30","mousemove","837","412","","","","1754828312898"
"30","mousemove","931","420","","","","1754828312915"
"30","mousemove","970","426","","","","1754828312931"
"30","mousemove","996","432","","","","1754828312948"
"30","mousemove","1021","437","","","","1754828312964"
"30","mousemove","1028","438","","","","1754828312981"
"30","mousemove","1033","442","","","","1754828312998"
"30","mousemove","1034","442","","","","1754828313014"
"30","mousemove","1035","443","","","","1754828313031"
"30","mousemove","1038","445","","","","1754828313097"
"30","mousemove","1038","445","","","","1754828313115"
"30","mousemove","1040","446","","","","1754828313131"
"30","mousemove","1039","447","","","","1754828313247"
"30","mousemove","1037","447","","","","1754828313264"
"30","mousemove","1032","446","","","","1754828313281"
"30","mousemove","1026","445","","","","1754828313297"
"30","mousemove","1017","441","","","","1754828313314"
"30","mousemove","1011","437","","","","1754828313331"
"30","mousemove","1007","435","","","","1754828313347"
"30","mousemove","1002","433","","","","1754828313364"
"30","mousemove","1001","432","","","","1754828313381"
"30","mousemove","999","432","","","","1754828313398"
"30","mousemove","997","431","","","","1754828313415"
"30","mousemove","962","437","","","","1754828314381"
"30","mousemove","907","438","","","","1754828314398"
"30","mousemove","830","430","","","","1754828314414"
"30","mousemove","774","418","","","","1754828314431"
"30","mousemove","724","398","","","","1754828314448"
"30","mousemove","695","384","","","","1754828314465"
"30","mousemove","597","314","","","","1754828314481"
"30","mousemove","561","277","","","","1754828314498"
"30","mousemove","518","227","","","","1754828314515"
"30","mousemove","501","210","","","","1754828314531"
"30","mousemove","490","199","","","","1754828314548"
"30","mousemove","483","193","","","","1754828314565"
"30","mousemove","483","192","","","","1754828314581"
"30","mousemove","471","194","","","","1754828314808"
"30","mousemove","457","195","","","","1754828314815"
"30","mousemove","429","197","","","","1754828314831"
"30","mousemove","404","195","","","","1754828314848"
"30","mousemove","380","193","","","","1754828314864"
"30","mousemove","363","192","","","","1754828314882"
"30","mousemove","345","191","","","","1754828314898"
"30","mousemove","338","191","","","","1754828314915"
"30","mousemove","331","191","","","","1754828314931"
"30","mousemove","327","191","","","","1754828314948"
"30","mousemove","324","191","","","","1754828314964"
"30","mousemove","322","191","","","","1754828314981"
"30","mousemove","321","191","","","","1754828314998"
"30","mousemove","319","191","","","","1754828315015"
"30","mousemove","318","191","","","","1754828315031"
"30","mousemove","328","192","","","","1754828315542"
"30","mousemove","344","193","","","","1754828315549"
"30","mousemove","381","195","","","","1754828315564"
"30","mousemove","425","198","","","","1754828315581"
"30","mousemove","467","203","","","","1754828315598"
"30","mousemove","511","209","","","","1754828315615"
"30","mousemove","538","213","","","","1754828315631"
"30","mousemove","557","215","","","","1754828315648"
"30","mousemove","574","215","","","","1754828315665"
"30","mousemove","580","217","","","","1754828315681"
"30","mousemove","587","219","","","","1754828315698"
"30","mousemove","591","220","","","","1754828315715"
"30","mousemove","592","221","","","","1754828315731"
"30","mousemove","594","221","","","","1754828315748"
"30","mousemove","595","221","","","","1754828315765"
"30","mousemove","595","221","","","","1754828315781"
"30","mousemove","598","221","","","","1754828315798"
"30","mousemove","599","221","","","","1754828315815"
"30","mousemove","601","221","","","","1754828315831"
"30","mousemove","604","221","","","","1754828315848"
"30","mousemove","606","221","","","","1754828315865"
"30","mousemove","607","221","","","","1754828315881"
"30","mousemove","608","220","","","","1754828315981"
"30","mousemove","610","219","","","","1754828315998"
"30","mousemove","611","218","","","","1754828316014"
"30","mousemove","612","215","","","","1754828316031"
"30","mousemove","612","214","","","","1754828316048"
"30","click","612","214","DIV","","","1754828316099"
"30","mousemove","612","214","","","","1754828316115"
"30","mousemove","624","214","","","","1754828316582"
"30","mousemove","662","211","","","","1754828316598"
"30","mousemove","728","208","","","","1754828316615"
"30","mousemove","768","208","","","","1754828316632"
"30","mousemove","802","208","","","","1754828316648"
"30","mousemove","831","208","","","","1754828316664"
"30","mousemove","868","211","","","","1754828316682"
"30","mousemove","886","214","","","","1754828316699"
"30","mousemove","906","219","","","","1754828316715"
"30","mousemove","916","221","","","","1754828316731"
"30","mousemove","923","223","","","","1754828316748"
"30","mousemove","929","226","","","","1754828316765"
"30","mousemove","930","226","","","","1754828316782"
"30","mousemove","931","226","","","","1754828316798"
"30","mousemove","934","226","","","","1754828316814"
"30","mousemove","935","226","","","","1754828316864"
"30","mousemove","937","226","","","","1754828316881"
"30","mousemove","938","226","","","","1754828316898"
"30","mousemove","940","226","","","","1754828316914"
"30","mousemove","943","225","","","","1754828316931"
"30","mousemove","952","221","","","","1754828316948"
"30","mousemove","957","220","","","","1754828316964"
"30","mousemove","961","218","","","","1754828316981"
"30","mousemove","967","215","","","","1754828316998"
"30","mousemove","973","213","","","","1754828317014"
"30","mousemove","977","211","","","","1754828317031"
"30","mousemove","983","209","","","","1754828317048"
"30","mousemove","987","207","","","","1754828317065"
"30","mousemove","990","207","","","","1754828317081"
"30","mousemove","991","207","","","","1754828317098"
"30","mousemove","979","214","","","","1754828317598"
"30","mousemove","921","245","","","","1754828317615"
"30","mousemove","810","298","","","","1754828317632"
